DEPTH,CMSE_lateral,Shmin_lateral
9974,31888.35938,2014.992554
9975,31948.63867,2014.150757
9976,32027.84375,2013.71521
9977,32054.24219,2014.054688
9978,32023.92773,2014.203735
9979,31983.32227,2014.576904
9980,31982.70313,2024.613037
9981,31987.92383,2033.251831
9982,31951.02344,2036.79248
9983,31893.03125,2041.280518
9984,31901.11328,2044.964844
9985,31897.5293,2048.101074
9986,31171.19336,2051.794922
9987,30904.79492,2055.645752
9988,30562.32227,2059.603271
9989,30387.37891,2061.251465
9990,30212.4375,2062.899658
9991,29914.81445,2066.123047
9992,29577.07227,2058.953857
9993,29913.61719,2053.36792
9994,29842.20313,2053.646973
9995,29904.5625,2052.912598
9996,30002.5918,2052.092773
9997,30084.23047,2052.671875
9998,30156.30078,2052.940674
9999,30235.85352,2052.554932
10000,30304.32227,2052.194336
10001,30321.06445,2052.289063
10002,30257.89844,2052.484131
10003,30159.92969,2053.233643
10004,30137.02734,2053.632324
10005,30133.74023,2054.182861
10006,30114.87305,2054.984131
10007,30082.99805,2055.620117
10008,30069.5,2055.570068
10009,30061.90234,2055.133545
10010,30003.64258,2055.256104
10011,29951.06445,2055.604004
10012,29904.86133,2056.578125
10013,29863.33984,2057.969727
10014,29887.01953,2058.902344
10015,29895.56055,2059.533936
10016,29906.14648,2059.726563
10017,29884.22656,2059.569336
10018,29808.22461,2059.671387
10019,29732.28125,2059.914795
10020,29651.18359,2060.713135
10021,29589.66992,2061.161377
10022,29575.40625,2061.938965
10023,29593.86133,2062.380127
10024,29640.1582,2062.831299
10025,29675.02344,2063.315674
10026,29708.89258,2064.090332
10027,29689.65234,2064.505371
10028,29637.56836,2063.210938
10029,29547.98242,2063.231934
10030,29459.39453,2062.484619
10031,29376.5,2062.318848
10032,29308.67188,2062.318115
10033,29453.83984,2061.117432
10034,29504.82617,2059.309326
10035,29655.02539,2058.214111
10036,29758.01758,2056.847168
10037,29875.14648,2055.139893
10038,30013.67383,2053.079102
10039,30033.77148,2053.349121
10040,30054.70508,2052.977051
10041,30036.64648,2053.247559
10042,30094.7793,2061.982178
10043,30211.57617,2067.964844
10044,30248.66406,2070.761719
10045,30185.76367,2070.622314
10046,30219.12109,2069.233887
10047,30235.01758,2067.003906
10048,29730.17773,2066.029053
10049,29449.48047,2065.862305
10050,29460.58789,2064.679199
10051,29495.64844,2063.649902
10052,29530.71094,2062.62085
10053,29698.91016,2059.454346
10054,29796.33203,2048.234619
10055,30399.30469,2039.805908
10056,30819.57227,2034.633057
10057,31016.17773,2032.044434
10058,31308.34375,2029.470581
10059,31426.04883,2028.019897
10060,31583.72461,2026.168335
10061,31755.9375,2024.129517
10062,31878.92578,2022.332031
10063,31961.41992,2020.286865
10064,31935.86133,2019.172485
10065,31944.5957,2016.623535
10066,31994.52734,2014.544678
10067,32058.51758,2013.977417
10068,32097.1582,2013.671143
10069,32140.11914,2013.117432
10070,32215.80469,2012.070313
10071,32300.17773,2009.598267
10072,32283.22656,2007.568237
10073,32270.16211,2006.10083
10074,32246.08984,2005.335571
10075,32247.11719,2004.7854
10076,32298.96484,2003.373535
10077,32366.23633,2003.020142
10078,32511.68164,2003.752563
10079,32600.23047,2004.742432
10080,32665.27734,2006.091919
10081,32799.94922,2007.967896
10082,32736.49609,2010.972412
10083,32509.42773,2013.795532
10084,32298.31641,2016.025146
10085,32086.03711,2017.017456
10086,31854.99805,2016.986206
10087,31492.73828,2020.552612
10088,31229.89648,2022.335693
10089,31186.10742,2021.28125
10090,31223.90625,2019.862793
10091,31370.00195,2017.841553
10092,31342.06055,2015.819946
10093,31377.64648,2013.444702
10094,31504.16992,2010.634033
10095,31657.95703,2007.549927
10096,31778.94336,2004.71875
10097,31806.45313,2004.108032
10098,32036.41406,2001.285278
10099,32274.2793,1998.686035
10100,32517.65039,1997.324585
10101,32721.82617,1996.21582
10102,32820.45313,1995.608765
10103,32913.58203,1994.91626
10104,32999.91406,1994.811401
10105,32992.33594,1993.107666
10106,32934.30469,1994.791504
10107,32851.16016,1994.725464
10108,32811.86328,1995.036865
10109,32739.57617,1994.721924
10110,32829.93359,1994.476318
10111,32744.9668,1994.184082
10112,32795.53516,1996.119507
10113,32846.10547,1998.054932
10114,32845.04297,1998.311401
10115,32843.97656,1998.567871
10116,32842.91406,1998.824341
10117,32841.85156,1999.080811
10118,32840.78516,1999.33728
10119,32839.72266,1999.59375
10120,32838.66016,1999.85022
10121,32837.59766,2000.106689
10122,32836.53125,2000.363159
10123,32835.46875,2000.619629
10124,32834.40625,2000.876099
10125,32833.33984,2001.13269
10126,32832.27734,2001.38916
10127,32831.21484,2001.64563
10128,32830.14844,2001.9021
10129,32829.08594,2002.158569
10130,32828.02344,2002.415039
10131,32826.96094,2002.671509
10132,32825.89453,2002.927979
10133,32824.83203,2003.184448
10134,32823.76953,2003.440918
10135,32822.70313,2003.697388
10136,32821.64063,2003.953857
10137,32843.07813,2009.587646
10138,32907.55469,2014.527466
10139,32768.25781,2017.026001
10140,32512.92188,2016.955078
10141,31862.69336,2020.457886
10142,31347.97852,2022.573242
10143,30799.51563,2025.174683
10144,30604.16016,2027.69043
10145,30433.13281,2029.951294
10146,30496.0957,2029.042603
10147,30740.68359,2026.450439
10148,31007.61523,2024.03894
10149,31310.31641,2021.568726
10150,31273.26172,2023.250977
10151,31194.97266,2024.887451
10152,31177.60547,2025.535645
10153,31171.42773,2025.646729
10154,31159.52344,2025.237671
10155,31125.86328,2024.709106
10156,31078.48828,2024.71228
10157,31079.83594,2024.256592
10158,31104.45508,2024.058228
10159,31129.07422,2023.859741
10160,31153.69336,2023.661377
10161,31267.5918,2023.309937
10162,31386.55664,2023.480225
10163,31429.46289,2024.01001
10164,31453.65039,2024.537842
10165,31459.50391,2024.838867
10166,31437.17383,2031.808594
10167,31349.48633,2038.5625
10168,31227.73633,2038.705566
10169,31152.66211,2038.352051
10170,31101.64844,2038.880249
10171,30533.45313,2040.105103
10172,30008.68164,2041.269897
10173,30020.60352,2041.244019
10174,30032.52734,2041.218262
10175,30044.44922,2041.192383
10176,30056.37109,2041.166504
10177,30060.42578,2041.18103
10178,30064.48047,2041.195557
10179,30068.53516,2041.210083
10180,30072.58984,2041.224609
10181,30076.64258,2041.239136
10182,30080.69727,2041.253662
10183,30084.75195,2041.268188
10184,30088.80664,2041.282715
10185,30092.86133,2041.297241
10186,30046.33789,2042.845093
10187,29908.83594,2044.753784
10188,30311.62109,2038.938354
10189,30802.03516,2034.001465
10190,30760.08203,2035.619995
10191,30610.72852,2036.586792
10192,30529.35547,2035.808594
10193,30641.32813,2034.254639
10194,30732.20313,2033.353394
10195,30705.1875,2033.210083
10196,30689.68945,2032.155151
10197,30854.20898,2029.713379
10198,31037.50977,2027.184937
10199,31072.37109,2025.815063
10200,31156.94336,2023.537964
10201,31295.96484,2021.644531
10202,31400.9082,2021.826904
10203,31440.16992,2023.532349
10204,31490.39648,2025.074463
10205,31646.79688,2024.667725
10206,31770.94727,2023.522217
10207,31687.31641,2022.198975
10208,31518.54883,2021.69751
10209,31350.69336,2021.236816
10210,31286.33203,2022.031982
10211,31239.24023,2023.584351
10212,31263.55469,2022.964111
10213,31350.26758,2021.171875
10214,31511.35352,2019.188843
10215,31599.38281,2017.353638
10216,31593.62891,2016.454712
10217,31684.55078,2015.519287
10218,31668.89063,2016.662109
10219,31662.61328,2017
10220,31641.76953,2017.421021
10221,31732.56055,2016.557251
10222,31907.35547,2016.036133
10223,31811.17578,2026.900757
10224,31743.8418,2037.801025
10225,31719.81055,2048.541748
10226,31732.83789,2056.455811
10227,31690.50977,2063.818604
10228,31546.36328,2066.498291
10229,31480.375,2067.356201
10230,31419.47461,2068.041748
10231,30853.32422,2070.23291
10232,30341.93945,2073.399658
10233,30337.84961,2074.068359
10234,30333.76172,2074.737061
10235,30329.67188,2075.405762
10236,30325.58203,2076.074463
10237,30370.76758,2067.390625
10238,30442.19336,2059.030762
10239,30382.25781,2049.925049
10240,30790.42383,2042.936401
10241,31192.71289,2036.459229
10242,31314.29883,2035.448853
10243,31290.6875,2035.236694
10244,31243.35938,2036.022827
10245,31346.44141,2035.454834
10246,31539.36914,2033.817993
10247,31685.98047,2031.445679
10248,31636.33789,2030.316162
10249,31592.3125,2028.891968
10250,31525.45508,2027.666016
10251,31461.02148,2027.161743
10252,31436.48438,2027.633667
10253,31423.80664,2028.710571
10254,31375.15039,2029.356934
10255,31405.75977,2027.605103
10256,31457.53906,2026.025391
10257,31458.16797,2025.994751
10258,31367.36523,2026.635498
10259,31263.9375,2027.180786
10260,31325.36133,2025.566895
10261,31341.43359,2025.180786
10262,31256.9043,2024.931274
10263,31222.08203,2024.561646
10264,31258.45898,2023.726318
10265,31427.10352,2022.195435
10266,31387.64648,2022.111938
10267,31370.46875,2021.821655
10268,31435.29102,2020.511353
10269,31502.4375,2019.549438
10270,31602.91797,2018.981323
10271,31582.25391,2019.393555
10272,31561.5918,2019.805664
10273,31569.09375,2019.405029
10274,31576.59766,2019.004272
10275,31596.45117,2017.707764
10276,31634.9375,2015.772339
10277,31669.70508,2014.239868
10278,31650.24609,2013.593628
10279,31668.08203,2012.985352
10280,31737.32227,2011.210938
10281,31854.84766,2009.459229
10282,31964.59961,2007.904297
10283,32066.67969,2006.722656
10284,32149.02734,2005.957275
10285,32263.75195,2005.627686
10286,32339.61133,2005.526611
10287,32362.85742,2005.737183
10288,32382.78516,2013.320923
10289,32383.80469,2014.70752
10290,32380.18555,2016.158081
10291,32300.96094,2019.553101
10292,32234.86133,2022.748657
10293,31539.11914,2025.036011
10294,31367.78711,2025.898193
10295,31195.625,2026.969971
10296,31057.49023,2028.276001
10297,30919.35547,2029.582031
10298,30628.46094,2032.216797
10299,30385.05859,2034.710449
10300,30887.10352,2028.344849
10301,30903.91992,2027.961426
10302,30815.62109,2028.615234
10303,30831.70508,2028.644897
10304,30886.68555,2028.093628
10305,31010.77539,2027.894043
10306,31057.14258,2028.968384
10307,30996.0625,2029.862549
10308,31010.60938,2029.390869
10309,31068.89258,2028.786865
10310,31129.11328,2028.198975
10311,31078.56445,2028.972168
10312,31001.76758,2030.339111
10313,31002.66016,2030.575684
10314,31055.71094,2030.12146
10315,31076.75,2029.773682
10316,31052.47656,2029.657715
10317,31007.14063,2029.835938
10318,30978.69336,2029.85022
10319,30978.55664,2029.113159
10320,31003.31055,2027.818848
10321,31019.10938,2026.877563
10322,31025.38477,2026.03186
10323,31055.57422,2024.217773
10324,31137.98828,2021.867676
10325,31266.06445,2021.287231
10326,31348.05078,2021.53186
10327,31401.97656,2021.84082
10328,31545.18359,2021.300537
10329,31739.20508,2020.755249
10330,31751.61133,2020.928589
10331,31666.8125,2021.730347
10332,31586.88477,2022.497681
10333,31567.28125,2023.299683
10334,31484.92188,2025.161743
10335,31333.36719,2027.847412
10336,31299.30078,2029.064453
10337,31285.93164,2029.689697
10338,31252.50391,2030.10144
10339,31152.30469,2031.175049
10340,31031.91992,2032.712646
10341,30919.54883,2034.225952
10342,30825.63086,2035.639282
10343,30757.78516,2036.159302
10344,30700.22461,2036.817261
10345,30634.46875,2037.236694
10346,30586.51172,2037.645386
10347,30561.0625,2037.51416
10348,30587.96875,2038.874146
10349,30566.96094,2040.493164
10350,30554.00195,2042.02478
10351,30559.43359,2043.17749
10352,30608.38672,2044.321655
10353,30536.7832,2053.054443
10354,30396.22266,2055.158203
10355,30281.10352,2057.141357
10356,30166.05273,2058.626465
10357,30061.375,2061.909668
10358,29293.9375,2065.64502
10359,29214.30273,2066.963135
10360,29110.98828,2069.081055
10361,29049.27344,2071.160156
10362,28828.54297,2073.205811
10363,28611.32422,2075.347168
10364,29103.87109,2069.653564
10365,28989.78516,2070.645752
10366,28901.18945,2072.468506
10367,28780.20898,2075.132813
10368,28813.35547,2075.708008
10369,28887.0957,2076.357422
10370,28923.08398,2078.493408
10371,28891.5957,2080.561768
10372,28830.45898,2082.819092
10373,28779.13477,2085.171875
10374,28734.0625,2086.332764
10375,28621.31445,2087.443359
10376,28393.75391,2089.781738
10377,28229.57031,2091.405762
10378,28083.74023,2092.25293
10379,28012.40234,2093.137939
10380,27975.60547,2094.09082
10381,27936.39648,2094.460938
10382,27928.30469,2093.608398
10383,27979.74023,2092.583496
10384,28053.67969,2091.89209
10385,28043.70508,2092.273682
10386,28025.51172,2092.719971
10387,28076.4375,2092.61377
10388,28160.16992,2092.471924
10389,28179.49414,2092.528076
10390,28189.23242,2092.704102
10391,28226.01758,2092.62207
10392,28257.5957,2092.42627
10393,28219.72461,2092.546875
10394,28189.91406,2092.662354
10395,28181.72266,2092.445801
10396,28185.59766,2092.250732
10397,28189.21484,2092.2854
10398,28187.54883,2092.418945
10399,28218.53711,2092.082031
10400,28236.91992,2091.360596
10401,28265.0293,2090.070068
10402,28289.50781,2089.189697
10403,28291.6582,2088.22583
10404,28286.89453,2087.634521
10405,28323.78125,2086.932373
10406,28404.48828,2085.338623
10407,28466.08203,2082.16748
10408,28555.36719,2077.281738
10409,28623.91992,2071.831543
10410,28700.80273,2067.994385
10411,28805.2832,2066.216553
10412,29001.46484,2065.308838
10413,29369.02148,2064.071777
10414,29763.42383,2063.160889
10415,30057.4082,2068.054443
10416,30223.46484,2072.677002
10417,30295.05469,2076.015625
10418,30244.52734,2074.98584
10419,30040.33203,2076.054443
10420,29254.30078,2077.726807
10421,28568.83594,2078.549316
10422,28130.82227,2079.418701
10423,28137.04297,2079.478516
10424,28143.26563,2079.53833
10425,28149.48633,2079.598145
10426,28155.70703,2079.658203
10427,28161.92969,2079.718018
10428,28168.15039,2079.777832
10429,28174.37305,2079.837646
10430,28180.59375,2079.897461
10431,28197.5918,2079.674561
10432,28222.59766,2079.519043
10433,28715.81445,2073.393311
10434,29138.59766,2067.768311
10435,29470.75781,2063.531982
10436,29430.03711,2064.885986
10437,29411.04688,2065.430176
10438,29374.25586,2066.144043
10439,29354.59961,2066.480713
10440,29456.27539,2065.506836
10441,29535.02539,2064.764648
10442,29578.70703,2064.67627
10443,29617.5957,2064.564697
10444,29645.85352,2064.158936
10445,29689.18359,2063.016602
10446,29680.21484,2061.462158
10447,29655.97266,2062.967041
10448,29579.05664,2065.762207
10449,29517.62109,2068.109375
10450,29524.58594,2069.01709
10451,29638.45313,2070.626465
10452,29545.3125,2072.536621
10453,29383.76758,2074.272461
10454,29242.28906,2074.886963
10455,29180.26563,2075.816406
10456,28990.25977,2077.472412
10457,28660.58008,2080.351318
10458,28554.91602,2080.482178
10459,28608.6875,2079.369873
10460,28637.10156,2078.82251
10461,28577.28125,2081.11377
10462,28592.47266,2081.925049
10463,28667.97266,2079.751221
10464,28787.88672,2074.525391
10465,28798.5293,2070.212158
10466,28670.74023,2065.553711
10467,28582.52734,2059.919189
10468,28698.74219,2059.268799
10469,29078.12695,2057.985596
10470,29447.3457,2056.631348
10471,29865.85547,2054.209229
10472,30519.52148,2051.060303
10473,30748.3418,2048.574219
10474,30845.37109,2048.268311
10475,30717.09961,2050.845703
10476,30605.72852,2054.289795
10477,30362.03516,2058.092041
10478,29979.83008,2062.958252
10479,29962.96875,2070.109619
10480,29908.03711,2071.515869
10481,29761.86133,2075.305664
10482,29554.98633,2079.456787
10483,29432.42578,2082.435791
10484,29348.02734,2085.656494
10485,29236.50195,2089.187744
10486,28941.19531,2093.318848
10487,28829.57031,2095.104736
10488,28717.94531,2096.890625
10489,28517.00781,2100.175781
10490,28292.2168,2103.32373
10491,28064.30859,2098.726563
10492,27860.62109,2099.992188
10493,27807.57031,2099.876953
10494,27748.85742,2100.532959
10495,27684.41406,2101.331787
10496,27683.00977,2101.26709
10497,27725.53516,2101.232422
10498,27759.31641,2101.385986
10499,27776.67188,2101.425293
10500,27780.29492,2101.223633
10501,27816.95703,2100.779053
10502,27825.53906,2099.94751
10503,27768.88477,2100.982422
10504,27745.9668,2101.685303
10505,27775.58789,2101.623535
10506,27818.09766,2101.475342
10507,27872.08984,2101.794922
10508,27830.72461,2101.513916
10509,27808.22852,2100.591064
10510,27822.44141,2099.134521
10511,27818.04297,2098.253418
10512,27790.7168,2096.824951
10513,27752.80078,2094.045898
10514,27828.71289,2087.631836
10515,27969.55273,2084.685791
10516,28064.86719,2083.046875
10517,28216.17969,2083.069336
10518,28535.69336,2082.811768
10519,29025.80273,2082.395996
10520,29224.12305,2081.218506
10521,29307.73438,2080.115723
10522,29275.49609,2079.349854
10523,29194.27734,2079.12915
10524,28993.88672,2081.094727
10525,28644.95508,2086.053223
10526,28582.26758,2087.619385
10527,28532.08203,2088.734375
10528,28617.04492,2092.165771
10529,28669.41602,2097.898682
10530,28637.81836,2105.005371
10531,28541.60156,2113.900146
10532,28401.95703,2123.761719
10533,27993.5,2133.586914
10534,27388.16797,2144.139404
10535,26748.24805,2154.969482
10536,26094.34961,2165.718506
10537,25390.18555,2176.783691
10538,24663.98438,2187.993896
10539,24199.11914,2195.643066
10540,23882.92188,2201.476563
10541,23590.81836,2206.848877
10542,23327.69922,2208.874268
10543,23097.14453,2209.19458
10544,22906.05664,2209.051758
10545,22759.5625,2208.429932
10546,22639.59961,2207.276367
10547,22672.70313,2205.558838
10548,22834.94141,2203.261719
10549,23032.62891,2200.350586
10550,23266.00195,2196.799072
10551,23400.375,2194.774414
10552,23534.74609,2192.749756
10553,23838.09375,2188.264404
10554,24040.00391,2186.084717
10555,24153.94727,2185.060303
10556,24263.86328,2183.97583
10557,24366.4668,2182.843506
10558,24458.17188,2181.688721
10559,24535.12305,2180.53418
10560,24593.20898,2179.404785
10561,24639.31055,2171.124512
10562,24679.75781,2161.171387
10563,24714.41406,2150.996094
10564,24743.41016,2140.611572
10565,24767.18164,2130.028564
10566,25338.01172,2119.138916
10567,26065.75977,2107.881592
10568,26850.31055,2096.246338
10569,27696.87109,2084.221924
10570,28611.08984,2073.31543
10571,29599.07813,2060.998535
10572,30115.92383,2054.912354
10573,30514.08203,2050.293213
10574,30884.77539,2045.896362
10575,31096.06445,2041.741333
10576,31340.29102,2037.849365
10577,31528.68555,2034.241089
10578,31650.44727,2030.944214
10579,31739.28516,2027.989258
10580,31802.3457,2024.09314
10581,31964.68945,2019.080444
10582,32037.07422,2015.345215
10583,32095.14063,2011.990112
10584,32142.34375,2008.758545
10585,32294.10547,2005.590332
10586,32451.10938,2002.479126
10587,32615.94141,1999.416016
10588,32780.98047,1996.39209
10589,32953.74219,1993.39624
10590,33136.05859,1990.415771
10591,33218.87109,1988.72644
10592,33295.93359,1987.135376
10593,33366.33594,1985.696777
10594,33428.86719,1984.360718
10595,33482.85938,1983.114746
10596,33504.90625,1982.534302
10597,33526.95313,1981.953857
10598,33559.52734,1980.886963
10599,33587.91406,1979.911743
10600,33612.24609,1979.030396
10601,33632.73828,1978.245361
10602,33649.72656,1977.559814
10603,33663.63281,1976.977783
10604,33675.02344,1976.445679
10605,33684.64844,1975.961426
10606,33692.71094,1986.217407
10607,33699.41406,1993.696655
10608,33704.97266,1997.037476
10609,33709.57422,2002.59729
10610,33713.40234,2009.0271
10611,32790.89453,2015.657104
10612,32079.29102,2022.791138
10613,31698.57031,2030.355591
10614,31406.2832,2034.627197
10615,31113.99609,2038.898926
10616,30433.43555,2047.652832
10617,29709.49609,2056.375244
10618,29839.19727,2053.717773
10619,29764.76563,2054.121094
10620,29304.77344,2059.561768
10621,29030.95117,2062.897461
10622,28871.47852,2064.945801
10623,28796.06641,2066.677002
10624,28770.79883,2068.374756
10625,28682.27734,2070.286621
10626,28651.20117,2071.743408
10627,28685.25977,2072.780029
10628,28726.08984,2073.120117
10629,28701.63281,2074.039795
10630,28654.9668,2075.257324
10631,28627.97656,2075.864014
10632,28623.86523,2076.314209
10633,28640.83008,2077.765625
10634,28608.84375,2079.606689
10635,28572.20313,2081.145264
10636,28575.7793,2081.223145
10637,28621.0918,2080.730225
10638,28601.79688,2080.952637
10639,28500.60938,2081.912354
10640,28411.90234,2082.21167
10641,28421.38672,2082.112305
10642,28442.85352,2081.358887
10643,28423.35156,2080.364258
10644,28446.81641,2080.382813
10645,28516.39063,2081.359863
10646,28606.59766,2081.871338
10647,28682.8457,2082.672119
10648,28777.17773,2082.827393
10649,28784.55273,2082.420898
10650,28693.25,2082.01001
10651,28593.33008,2080.874268
10652,28524.69336,2080.243896
10653,28457.79688,2081.908447
10654,28369.99414,2084.316162
10655,28401.39844,2085.119873
10656,28614.77148,2082.625488
10657,28778.75586,2079.286133
10658,28774.13867,2078.40625
10659,28680.80078,2078.495605
10660,28587.31055,2078.213867
10661,28665.59961,2077.240723
10662,28751.13867,2077.419189
10663,28703.24023,2078.137207
10664,28756.39258,2076.898438
10665,28886.76563,2075.024658
10666,29083.875,2073.130127
10667,29117.79492,2073.270752
10668,28977.6582,2074.0354
10669,29007.60938,2072.968018
10670,29076.56641,2076.334717
10671,29104.85938,2082.181152
10672,29063.36523,2088.358887
10673,29059.7832,2089.216797
10674,29134.74414,2090.628906
10675,28817.85156,2092.217285
10676,28313.89844,2094.125732
10677,28067.875,2095.291992
10678,27821.85352,2096.458496
10679,27812.15039,2096.723145
10680,27802.44531,2096.988037
10681,27792.74219,2097.252686
10682,27783.03711,2097.517578
10683,27773.33398,2097.782227
10684,27763.62891,2098.047119
10685,27753.92578,2098.311768
10686,27744.2207,2098.57666
10687,27734.51758,2098.841309
10688,27682.09375,2099.337646
10689,27629.66992,2099.83374
10690,27577.24414,2100.330078
10691,27524.82031,2100.826172
10692,27472.39648,2101.32251
10693,27200.70313,2104.018311
10694,27280.99219,2103.034424
10695,27521.45313,2099.967041
10696,27779.06641,2097.170654
10697,27699.67578,2099.922852
10698,27732.0625,2101.270508
10699,27700.57031,2102.74585
10700,27697.77148,2103.811768
10701,27713.6582,2104.043457
10702,27664.73242,2104.40332
10703,27537.88672,2105.23999
10704,27421.45703,2105.465576
10705,27396.31641,2104.381104
10706,27411.07422,2104.384277
10707,27418.71094,2104.583252
10708,27460.73438,2104.642822
10709,27544.38867,2104.182861
10710,27663.73438,2103.579834
10711,27691.25,2103.515381
10712,27680.41016,2104.064941
10713,27661.52344,2104.305664
10714,27665.5293,2104.908936
10715,27642.51953,2105.957764
10716,27567.34766,2107.264404
10717,27549.5625,2107.324463
10718,27549.87109,2107.303467
10719,27534.48047,2107.36792
10720,27485.05078,2107.17041
10721,27426.79492,2107.560791
10722,27413.63672,2107.830811
10723,27422.99805,2107.727295
10724,27395.13672,2106.297607
10725,27440.52344,2104.462402
10726,27457.58203,2104.417236
10727,27467.77344,2105.208008
10728,27479.76172,2106.383545
10729,27612.88281,2106.727051
10730,27773.89258,2106.679688
10731,27742.87109,2107.239502
10732,27676.18945,2107.338623
10733,27604.58008,2111.88623
10734,27583.16992,2112.003906
10735,27448.26563,2114.210205
10736,27291.05078,2116.346436
10737,27266.08203,2116.698486
10738,26943.26172,2115.938232
10739,26997.78906,2115.774414
10740,26945.1582,2116.792725
10741,26928.07617,2117.131348
10742,26910.99414,2117.469727
10743,26893.91211,2117.80835
10744,26847.53516,2117.596924
10745,26831.42578,2117.279785
10746,27121.95898,2112.929443
10747,27051.70898,2113.383057
10748,27029.94336,2112.992676
10749,27092.16016,2112.137695
10750,27171.49414,2111.133545
10751,27193.39844,2111.134521
10752,27255.04688,2110.370605
10753,27347.53516,2108.339111
10754,27481.53516,2103.707031
10755,27527.09766,2099.559326
10756,27501.50977,2096.239502
10757,27516.49023,2093.27832
10758,27633.52734,2090.794434
10759,27943.22852,2089.999512
10760,28266.36328,2090.541504
10761,28531.48242,2090.865967
10762,28792.79297,2089.780273
10763,29017.41992,2086.400146
10764,29062.81836,2080.960449
10765,28822.69531,2077.886475
10766,28516.50195,2077.21875
10767,28287.42773,2076.669922
10768,28288.08008,2075.748291
10769,28561.48047,2073.631592
10770,28969.86914,2071.017578
10771,29323.00195,2067.779297
10772,29632.0625,2064.828857
10773,29891.87695,2062.368896
10774,30054.91992,2062.27124
10775,29918.50977,2065.553223
10776,29717.6543,2069.586182
10777,29599.17773,2071.723389
10778,29515.75195,2072.62207
10779,29430.25391,2073.098633
10780,29239.07813,2073.802246
10781,29078.35352,2073.30249
10782,28967.76953,2072.250977
10783,28920.47266,2071.361572
10784,28870.74219,2070.750732
10785,28872.61523,2069.963379
10786,28943.85156,2068.821533
10787,29088.41992,2067.484863
10788,29204.04688,2066.508301
10789,29285.72852,2065.406982
10790,29390.27344,2063.827393
10791,29470.70313,2062.42041
10792,29508.2207,2061.154541
10793,29492.50781,2060.373047
10794,29522.94922,2059.355469
10795,29584.96289,2058.181641
10796,29650.94727,2057.060547
10797,29729.79492,2060.131592
10798,29817.72852,2061.810547
10799,29925.52344,2058.467285
10800,30004.61133,2056.01123
10801,30061.57031,2053.679443
10802,29755.10547,2053.944092
10803,29518.51172,2054.439697
10804,29595.94336,2054.68457
10805,29673.375,2054.929688
10806,29692.99414,2055.028809
10807,29712.61328,2055.127686
10808,29732.23047,2055.226563
10809,29751.84961,2055.325684
10810,29771.46875,2055.424805
10811,29791.08789,2055.523682
10812,29920.70898,2056.134521
10813,29848.80859,2056.826172
10814,30117.20703,2050.623291
10815,30319.78125,2047.577271
10816,30149.17383,2050.533203
10817,29994.17578,2052.782959
10818,29805.36719,2053.628662
10819,30022.49805,2049.944092
10820,30081.86523,2047.408813
10821,30017.4043,2044.740112
10822,29970.59375,2041.932739
10823,30079.29297,2041.825317
10824,30391.69141,2042.295288
10825,30409.29492,2043.02832
10826,30592.11914,2041.893555
10827,30891.64258,2039.571899
10828,30943.91406,2035.562866
10829,30808.35742,2037.975464
10830,30674.89063,2042.582764
10831,30614.08789,2042.883057
10832,30546.75195,2043.196167
10833,30619.80273,2044.030029
10834,30496.27734,2042.966553
10835,30413.89453,2041.034424
10836,30412.84766,2041.018433
10837,30432.40039,2043.449585
10838,30426.54883,2046.046265
10839,30198.75,2050.81543
10840,30379.28125,2050.984863
10841,30615.51172,2051.111084
10842,30390.37891,2054.424805
10843,30137.00586,2057.998779
10844,30055.66797,2058.452148
10845,29974.32813,2058.905518
10846,29892.99023,2059.358887
10847,29694.9668,2063.01709
10848,29481.4043,2065.967285
10849,29199.74023,2068.700195
10850,29081.75781,2068.406494
10851,29137.97852,2067.172607
10852,28964.69727,2064.554443
10853,28891.88672,2062.361084
10854,28901.39648,2060.867432
10855,28981.41016,2058.599365
10856,29158.44141,2056.875244
10857,29294.19141,2056.914063
10858,29629.41602,2053.808105
10859,29846.09961,2051.542969
10860,30072.9375,2057.002197
10861,30200.26953,2058.658936
10862,30264.66797,2059.45752
10863,30220.27344,2062.687744
10864,30223.32031,2065.431152
10865,29677.75195,2067.596436
10866,29387.95703,2064.953369
10867,29265.9043,2061.500977
10868,29147.81445,2059.746094
10869,29029.72461,2057.991211
10870,28768.49805,2056.697266
10871,28489.20117,2056.976074
10872,29240.18555,2050.308594
10873,29722.00586,2048.007813
10874,30123.03516,2047.356567
10875,30463.79492,2045.359619
10876,30729.5,2042.928833
10877,31036.69727,2040.440308
10878,30896.80273,2044.511475
10879,30675.97461,2049.351563
10880,30409.73242,2054.13501
10881,30301.74023,2055.063232
10882,30265.10156,2052.144043
10883,30107.94141,2049.056641
10884,29903.71875,2045.783081
10885,29737.83789,2042.391846
10886,29717.18359,2041.087036
10887,29904.04688,2041.805054
10888,30129.86328,2042.34668
10889,30475.29492,2040.583374
10890,30900.40625,2037.032104
10891,31170.04297,2034.296997
10892,31172.77148,2034.516968
10893,30986.00781,2037.542114
10894,30874.04688,2040.838623
10895,30823.59766,2043.654907
10896,30677.66797,2047.164917
10897,30533.13281,2048.773926
10898,30469.87891,2048.50293
10899,30389.10742,2048.100098
10900,30275.85547,2049.094727
10901,30038.54688,2051.331543
10902,29861.84766,2052.267334
10903,29822.31641,2053.095215
10904,29844.60352,2055.350586
10905,29860.07813,2057.665527
